-0.23514,-0.031219,-0.29527,0.54471,-0.25332,-0.41025,-0.18641,-0.39595,0.39068,-0.49172
0.16474,-0.13264,-0.3245,0.79037,-0.24762,0.33849,-0.37143,-0.27368,0.44753,-0.25675
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.31366,-0.1552,-0.28966,0.47511,-0.18301,-0.22057,-0.24612,-0.20774,0.15051,-0.18684
