0.4589,0.65173,0.44866,0.30581,0.061481,0.62305,1.2015,1.2413,0.8969,0.096579
0.11345,0.36025,0.17766,0.59474,0.029264,-0.12211,-0.035927,0.20339,0.17881,-0.047536
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
