0.036601,0.14879,0.18885,0.05492,0.1562,0.070908,-0.0044756,0.066785,-0.00717,0.18586
0.34839,-0.086384,0.35862,0.045695,0.27029,0.33745,0.20604,0.51689,0.049191,0.33429
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
