-0.48689,-0.54169,-0.68678,-0.60151,-0.089427,-0.21747,0.11579,2.6545,2.4382,3.2345,2.7193,2.6446,1.8344,2.8812
-0.48722,-0.45627,-0.51262,-0.85661,-0.58291,-0.23716,-0.11879,0.65271,0.48791,0.89618,0.25951,-0.10021,-0.0027917,0.33321
-0.46511,-0.43607,-0.29789,0.46408,0.041354,-0.40772,-0.041635,2.321,1.1012,1.4791,1.2029,1.2062,0.55111,0.69823
-0.47942,-0.57319,-0.43933,0.84571,-0.15776,-0.072426,-0.22838,1.3089,0.30567,1.5561,0.81937,0.27066,0.16159,0.055336
