-0.025207,-0.046511,-0.047044,0.25047,0.65517,0.0039879,-0.11741,0.22702,0.12672,0.44529
-0.011246,0.11109,0.13512,-0.040753,0.25736,-0.053751,-0.069857,-0.075732,-0.007012,-0.1116
0.15325,0.53169,0.26445,-0.5685,0.99795,0.089038,-0.19302,-0.02103,-0.78443,0.41964
-0.043854,0.38497,0.36758,0.062858,0.31179,-0.17759,-0.28571,0.045001,0.028079,-0.21148
