0.076834,-0.077628,0.36411,-0.11911,-0.28586,-0.006588,0.5988,1.9349,0.00014958,0.75736,0.45585,2.0687,1.7744,2.1441
0.18915,0.15764,0.26243,0.08827,-0.24392,0.18653,0.068794,0.17294,0.19438,0.22394,0.022472,0.42812,0.82895,0.76471
0.71271,0.33273,-0.046305,0.49251,0.5297,0.68405,0.57131,0.61869,0.4855,-0.26753,0.43959,1.2389,1.1585,0.96801
0.92405,1.1944,0.15471,0.073031,0.080903,0.82949,0.60134,0.53272,1.0359,1.3411,0.11166,0.63222,0.68102,0.99449
