-0.057952,-1.1461,-1.2085,-1.2113,-1.1193,-0.25359,0.029612,-0.85558,-1.7024,-1.6134,-1.845,-1.4846,-0.29798,0.15926
0.54539,-0.74868,-1.5055,-0.70393,-0.15384,0.6212,0.10322,1.8971,0.28364,-0.89651,0.86135,0.51347,0.87228,0.95845
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.14618,-1.1165,-1.4987,-1.1465,-0.31695,-0.013698,-0.097017,1.2754,-0.043736,-1.3038,0.038416,0.67999,-0.015907,0.91314
