-0.38541,-0.17022,-0.27037,0.036507,0.062363,0.479,-0.11006,0.51591,-0.011921,0.16505
-0.54242,-0.35378,-0.43174,0.055193,-0.41345,-0.19218,-0.044398,0.0052247,-0.33088,-0.39714
-0.24457,-0.061162,-0.22096,-0.10808,0.043574,0.11306,-0.16817,0.16776,-0.3427,0.001453
-0.5353,-0.19169,-0.44388,-0.13018,-0.30527,-0.24495,0.058059,-0.11803,-0.52619,-0.39106
